UserID,Date,Category,Expense Amount
1,2023-10,Food,523.22
1,2023-10,Housing,1445.43
1,2023-10,Utilities,221.41
1,2023-10,Transportation,143.36
1,2023-10,Entertainment,125.67
1,2023-10,Recurring Payments,246.06
1,2023-10,Miscellaneous,89.85
1,2023-10,Healthcare,113.59
1,2023-10,Savings,409.7
1,2023-10,Taxes,269.17
1,2023-11,Food,541.34
1,2023-11,Housing,1445.43
1,2023-11,Utilities,170.19
1,2023-11,Transportation,174.77
1,2023-11,Entertainment,101.79
1,2023-11,Recurring Payments,246.06
1,2023-11,Miscellaneous,82.75
1,2023-11,Healthcare,128.33
1,2023-11,Savings,382.8
1,2023-11,Taxes,282.89
1,2023-12,Food,548.63
1,2023-12,Housing,1445.43
1,2023-12,Utilities,219.91
1,2023-12,Transportation,182.21
1,2023-12,Entertainment,107.24
1,2023-12,Recurring Payments,246.06
1,2023-12,Miscellaneous,87.89
1,2023-12,Healthcare,118.87
1,2023-12,Savings,337.54
1,2023-12,Taxes,298.31
1,2024-01,Food,593.11
1,2024-01,Housing,1445.43
1,2024-01,Utilities,193.62
1,2024-01,Transportation,166.67
1,2024-01,Entertainment,108.44
1,2024-01,Recurring Payments,246.06
1,2024-01,Miscellaneous,71.75
1,2024-01,Healthcare,127.22
1,2024-01,Savings,377.81
1,2024-01,Taxes,307.27
1,2024-02,Food,583.43
1,2024-02,Housing,1445.43
1,2024-02,Utilities,222.29
1,2024-02,Transportation,171.92
1,2024-02,Entertainment,117.51
1,2024-02,Recurring Payments,246.06
1,2024-02,Miscellaneous,75.15
1,2024-02,Healthcare,139.31
1,2024-02,Savings,419.5
1,2024-02,Taxes,323.29
1,2024-03,Food,459.14
1,2024-03,Housing,1445.43
1,2024-03,Utilities,230.49
1,2024-03,Transportation,163.57
1,2024-03,Entertainment,102.87
1,2024-03,Recurring Payments,246.06
1,2024-03,Miscellaneous,74.96
1,2024-03,Healthcare,97.74
1,2024-03,Savings,391.33
1,2024-03,Taxes,330.93
1,2024-04,Food,549.59
1,2024-04,Housing,1445.43
1,2024-04,Utilities,206.61
1,2024-04,Transportation,142.74
1,2024-04,Entertainment,103.44
1,2024-04,Recurring Payments,246.06
1,2024-04,Miscellaneous,83.69
1,2024-04,Healthcare,127.12
1,2024-04,Savings,395.37
1,2024-04,Taxes,298.46
1,2024-05,Food,549.89
1,2024-05,Housing,1445.43
1,2024-05,Utilities,213.73
1,2024-05,Transportation,145.5
1,2024-05,Entertainment,103.39
1,2024-05,Recurring Payments,246.06
1,2024-05,Miscellaneous,80.92
1,2024-05,Healthcare,122.32
1,2024-05,Savings,404.74
1,2024-05,Taxes,282.13
1,2024-06,Food,504.92
1,2024-06,Housing,1445.43
1,2024-06,Utilities,212.19
1,2024-06,Transportation,192.12
1,2024-06,Entertainment,111.1
1,2024-06,Recurring Payments,246.06
1,2024-06,Miscellaneous,75.97
1,2024-06,Healthcare,128.39
1,2024-06,Savings,375.94
1,2024-06,Taxes,298.39
1,2024-07,Food,580.09
1,2024-07,Housing,1445.43
1,2024-07,Utilities,235.62
1,2024-07,Transportation,169.66
1,2024-07,Entertainment,116.65
1,2024-07,Recurring Payments,246.06
1,2024-07,Miscellaneous,69.84
1,2024-07,Healthcare,111.87
1,2024-07,Savings,382.4
1,2024-07,Taxes,277.6
1,2024-08,Food,562.69
1,2024-08,Housing,1445.43
1,2024-08,Utilities,184.9
1,2024-08,Transportation,171.75
1,2024-08,Entertainment,108.16
1,2024-08,Recurring Payments,246.06
1,2024-08,Miscellaneous,77.26
1,2024-08,Healthcare,134.4
1,2024-08,Savings,392.25
1,2024-08,Taxes,299.18
1,2024-09,Food,526.48
1,2024-09,Housing,1445.43
1,2024-09,Utilities,190.68
1,2024-09,Transportation,149.52
1,2024-09,Entertainment,100.72
1,2024-09,Recurring Payments,246.06
1,2024-09,Miscellaneous,71.62
1,2024-09,Healthcare,146.16
1,2024-09,Savings,360.65
1,2024-09,Taxes,278.46
1,2024-10,Food,483.11
1,2024-10,Housing,1445.43
1,2024-10,Utilities,175.05
1,2024-10,Transportation,130.9
1,2024-10,Entertainment,108.3
1,2024-10,Recurring Payments,246.06
1,2024-10,Miscellaneous,76.2
1,2024-10,Healthcare,118.72
1,2024-10,Savings,401.04
1,2024-10,Taxes,335.77
2,2022-01,Food,617.29
2,2022-01,Housing,1366.18
2,2022-01,Utilities,240.51
2,2022-01,Transportation,169.11
2,2022-01,Entertainment,133.37
2,2022-01,Recurring Payments,241.37
2,2022-01,Miscellaneous,69.18
2,2022-01,Healthcare,125.09
2,2022-01,Savings,381.7
2,2022-01,Taxes,302.46
2,2022-02,Food,547.42
2,2022-02,Housing,1366.18
2,2022-02,Utilities,226.86
2,2022-02,Transportation,160.67
2,2022-02,Entertainment,85.2
2,2022-02,Recurring Payments,241.37
2,2022-02,Miscellaneous,76.37
2,2022-02,Healthcare,119.67
2,2022-02,Savings,421.18
2,2022-02,Taxes,311.63
2,2022-03,Food,464.35
2,2022-03,Housing,1366.18
2,2022-03,Utilities,205.3
2,2022-03,Transportation,150.54
2,2022-03,Entertainment,103.92
2,2022-03,Recurring Payments,241.37
2,2022-03,Miscellaneous,92.19
2,2022-03,Healthcare,117.14
2,2022-03,Savings,362.15
2,2022-03,Taxes,334.8
2,2022-04,Food,461.55
2,2022-04,Housing,1366.18
2,2022-04,Utilities,204.85
2,2022-04,Transportation,141.5
2,2022-04,Entertainment,95.83
2,2022-04,Recurring Payments,241.37
2,2022-04,Miscellaneous,74.14
2,2022-04,Healthcare,114.31
2,2022-04,Savings,378.23
2,2022-04,Taxes,264.74
2,2022-05,Food,521.54
2,2022-05,Housing,1366.18
2,2022-05,Utilities,209.55
2,2022-05,Transportation,137.77
2,2022-05,Entertainment,110.23
2,2022-05,Recurring Payments,241.37
2,2022-05,Miscellaneous,71.62
2,2022-05,Healthcare,127.32
2,2022-05,Savings,388.81
2,2022-05,Taxes,324.56
2,2022-06,Food,468.16
2,2022-06,Housing,1366.18
2,2022-06,Utilities,207.13
2,2022-06,Transportation,176.35
2,2022-06,Entertainment,122.1
2,2022-06,Recurring Payments,241.37
2,2022-06,Miscellaneous,86.92
2,2022-06,Healthcare,116.95
2,2022-06,Savings,364.84
2,2022-06,Taxes,262.56
2,2022-07,Food,585.33
2,2022-07,Housing,1366.18
2,2022-07,Utilities,209.04
2,2022-07,Transportation,169.22
2,2022-07,Entertainment,110.89
2,2022-07,Recurring Payments,241.37
2,2022-07,Miscellaneous,78.76
2,2022-07,Healthcare,127.16
2,2022-07,Savings,350.32
2,2022-07,Taxes,316.7
2,2022-08,Food,624.77
2,2022-08,Housing,1366.18
2,2022-08,Utilities,209.35
2,2022-08,Transportation,156.85
2,2022-08,Entertainment,107.4
2,2022-08,Recurring Payments,241.37
2,2022-08,Miscellaneous,79.05
2,2022-08,Healthcare,115.99
2,2022-08,Savings,425.81
2,2022-08,Taxes,316.14
2,2022-09,Food,503.21
2,2022-09,Housing,1366.18
2,2022-09,Utilities,171.93
2,2022-09,Transportation,142.34
2,2022-09,Entertainment,91.91
2,2022-09,Recurring Payments,241.37
2,2022-09,Miscellaneous,84.37
2,2022-09,Healthcare,112.48
2,2022-09,Savings,446.38
2,2022-09,Taxes,333.63
2,2022-10,Food,428.3
2,2022-10,Housing,1366.18
2,2022-10,Utilities,241.55
2,2022-10,Transportation,136.66
2,2022-10,Entertainment,91.7
2,2022-10,Recurring Payments,241.37
2,2022-10,Miscellaneous,63.03
2,2022-10,Healthcare,117.65
2,2022-10,Savings,404.55
2,2022-10,Taxes,279.7
2,2022-11,Food,419.65
2,2022-11,Housing,1366.18
2,2022-11,Utilities,197.38
2,2022-11,Transportation,155.28
2,2022-11,Entertainment,109.95
2,2022-11,Recurring Payments,241.37
2,2022-11,Miscellaneous,78.2
2,2022-11,Healthcare,112.53
2,2022-11,Savings,417.32
2,2022-11,Taxes,274.06
2,2022-12,Food,534.71
2,2022-12,Housing,1366.18
2,2022-12,Utilities,240.85
2,2022-12,Transportation,168.27
2,2022-12,Entertainment,120.14
2,2022-12,Recurring Payments,241.37
2,2022-12,Miscellaneous,86.61
2,2022-12,Healthcare,118.29
2,2022-12,Savings,411.3
2,2022-12,Taxes,339.4
2,2023-01,Food,530.94
2,2023-01,Housing,1366.18
2,2023-01,Utilities,255.84
2,2023-01,Transportation,161.4
2,2023-01,Entertainment,107.19
2,2023-01,Recurring Payments,241.37
2,2023-01,Miscellaneous,73.9
2,2023-01,Healthcare,130.26
2,2023-01,Savings,443.71
2,2023-01,Taxes,298.86
2,2023-02,Food,559.45
2,2023-02,Housing,1366.18
2,2023-02,Utilities,222.18
2,2023-02,Transportation,183.14
2,2023-02,Entertainment,116.49
2,2023-02,Recurring Payments,241.37
2,2023-02,Miscellaneous,85.85
2,2023-02,Healthcare,123.78
2,2023-02,Savings,357.66
2,2023-02,Taxes,274.16
2,2023-03,Food,507.92
2,2023-03,Housing,1366.18
2,2023-03,Utilities,194.89
2,2023-03,Transportation,163.4
2,2023-03,Entertainment,105.11
2,2023-03,Recurring Payments,241.37
2,2023-03,Miscellaneous,65.48
2,2023-03,Healthcare,122.04
2,2023-03,Savings,448.62
2,2023-03,Taxes,291.51
2,2023-04,Food,517.91
2,2023-04,Housing,1366.18
2,2023-04,Utilities,234.63
2,2023-04,Transportation,143.96
2,2023-04,Entertainment,87.88
2,2023-04,Recurring Payments,241.37
2,2023-04,Miscellaneous,75.74
2,2023-04,Healthcare,117.49
2,2023-04,Savings,392.75
2,2023-04,Taxes,314.61
2,2023-05,Food,512.27
2,2023-05,Housing,1366.18
2,2023-05,Utilities,182.54
2,2023-05,Transportation,136.49
2,2023-05,Entertainment,103.95
2,2023-05,Recurring Payments,241.37
2,2023-05,Miscellaneous,80.14
2,2023-05,Healthcare,121.76
2,2023-05,Savings,391.57
2,2023-05,Taxes,293.03
2,2023-06,Food,547.56
2,2023-06,Housing,1366.18
2,2023-06,Utilities,231.1
2,2023-06,Transportation,163.83
2,2023-06,Entertainment,115.36
2,2023-06,Recurring Payments,241.37
2,2023-06,Miscellaneous,78.9
2,2023-06,Healthcare,121.82
2,2023-06,Savings,430.44
2,2023-06,Taxes,300.06
2,2023-07,Food,505.16
2,2023-07,Housing,1366.18
2,2023-07,Utilities,209.74
2,2023-07,Transportation,177.47
2,2023-07,Entertainment,114.63
2,2023-07,Recurring Payments,241.37
2,2023-07,Miscellaneous,89.63
2,2023-07,Healthcare,121.82
2,2023-07,Savings,385.18
2,2023-07,Taxes,382.7
2,2023-08,Food,600.94
2,2023-08,Housing,1366.18
2,2023-08,Utilities,219.43
2,2023-08,Transportation,169.61
2,2023-08,Entertainment,130.19
2,2023-08,Recurring Payments,241.37
2,2023-08,Miscellaneous,61.69
2,2023-08,Healthcare,102.11
2,2023-08,Savings,345.81
2,2023-08,Taxes,349.56
2,2023-09,Food,537.25
2,2023-09,Housing,1366.18
2,2023-09,Utilities,238.27
2,2023-09,Transportation,132.09
2,2023-09,Entertainment,114.57
2,2023-09,Recurring Payments,241.37
2,2023-09,Miscellaneous,81.17
2,2023-09,Healthcare,123.42
2,2023-09,Savings,450.22
2,2023-09,Taxes,341.86
2,2023-10,Food,455.02
2,2023-10,Housing,1366.18
2,2023-10,Utilities,170.05
2,2023-10,Transportation,153.25
2,2023-10,Entertainment,106.1
2,2023-10,Recurring Payments,241.37
2,2023-10,Miscellaneous,74.3
2,2023-10,Healthcare,130.13
2,2023-10,Savings,384.89
2,2023-10,Taxes,282.63
2,2023-11,Food,520.72
2,2023-11,Housing,1366.18
2,2023-11,Utilities,198.3
2,2023-11,Transportation,146.54
2,2023-11,Entertainment,108.45
2,2023-11,Recurring Payments,241.37
2,2023-11,Miscellaneous,75.59
2,2023-11,Healthcare,120.05
2,2023-11,Savings,459.17
2,2023-11,Taxes,332.79
2,2023-12,Food,615.38
2,2023-12,Housing,1366.18
2,2023-12,Utilities,192.89
2,2023-12,Transportation,183.18
2,2023-12,Entertainment,116.95
2,2023-12,Recurring Payments,241.37
2,2023-12,Miscellaneous,86.71
2,2023-12,Healthcare,133.67
2,2023-12,Savings,404.66
2,2023-12,Taxes,331.55
2,2024-01,Food,606.75
2,2024-01,Housing,1366.18
2,2024-01,Utilities,232.21
2,2024-01,Transportation,178.69
2,2024-01,Entertainment,142.57
2,2024-01,Recurring Payments,241.37
2,2024-01,Miscellaneous,62.22
2,2024-01,Healthcare,100.52
2,2024-01,Savings,410.21
2,2024-01,Taxes,302.18
2,2024-02,Food,523.87
2,2024-02,Housing,1366.18
2,2024-02,Utilities,239.05
2,2024-02,Transportation,205.98
2,2024-02,Entertainment,119.3
2,2024-02,Recurring Payments,241.37
2,2024-02,Miscellaneous,71.64
2,2024-02,Healthcare,113.44
2,2024-02,Savings,425.14
2,2024-02,Taxes,241.98
2,2024-03,Food,472.96
2,2024-03,Housing,1366.18
2,2024-03,Utilities,210.51
2,2024-03,Transportation,135.85
2,2024-03,Entertainment,106.01
2,2024-03,Recurring Payments,241.37
2,2024-03,Miscellaneous,73.26
2,2024-03,Healthcare,106.22
2,2024-03,Savings,419.57
2,2024-03,Taxes,325.7
2,2024-04,Food,533.11
2,2024-04,Housing,1366.18
2,2024-04,Utilities,202.64
2,2024-04,Transportation,124.76
2,2024-04,Entertainment,104.12
2,2024-04,Recurring Payments,241.37
2,2024-04,Miscellaneous,85.22
2,2024-04,Healthcare,116.84
2,2024-04,Savings,392.03
2,2024-04,Taxes,288.24
2,2024-05,Food,482.35
2,2024-05,Housing,1366.18
2,2024-05,Utilities,225.49
2,2024-05,Transportation,176.21
2,2024-05,Entertainment,98.59
2,2024-05,Recurring Payments,241.37
2,2024-05,Miscellaneous,73.45
2,2024-05,Healthcare,98.95
2,2024-05,Savings,348.63
2,2024-05,Taxes,320.49
2,2024-06,Food,565.78
2,2024-06,Housing,1366.18
2,2024-06,Utilities,202.47
2,2024-06,Transportation,154.07
2,2024-06,Entertainment,111.4
2,2024-06,Recurring Payments,241.37
2,2024-06,Miscellaneous,63.06
2,2024-06,Healthcare,135.92
2,2024-06,Savings,387.77
2,2024-06,Taxes,242.17
2,2024-07,Food,511.9
2,2024-07,Housing,1366.18
2,2024-07,Utilities,224.65
2,2024-07,Transportation,176.98
2,2024-07,Entertainment,121.54
2,2024-07,Recurring Payments,241.37
2,2024-07,Miscellaneous,76.68
2,2024-07,Healthcare,114.42
2,2024-07,Savings,457.48
2,2024-07,Taxes,330.16
2,2024-08,Food,582.09
2,2024-08,Housing,1366.18
2,2024-08,Utilities,185.39
2,2024-08,Transportation,153.98
2,2024-08,Entertainment,88.02
2,2024-08,Recurring Payments,241.37
2,2024-08,Miscellaneous,86.72
2,2024-08,Healthcare,118.01
2,2024-08,Savings,354.68
2,2024-08,Taxes,306.22
2,2024-09,Food,578.6
2,2024-09,Housing,1366.18
2,2024-09,Utilities,188.87
2,2024-09,Transportation,136.6
2,2024-09,Entertainment,100.78
2,2024-09,Recurring Payments,241.37
2,2024-09,Miscellaneous,75.7
2,2024-09,Healthcare,99.38
2,2024-09,Savings,362.61
2,2024-09,Taxes,292.87
2,2024-10,Food,444.17
2,2024-10,Housing,1366.18
2,2024-10,Utilities,198.51
2,2024-10,Transportation,137.86
2,2024-10,Entertainment,110.33
2,2024-10,Recurring Payments,241.37
2,2024-10,Miscellaneous,67.42
2,2024-10,Healthcare,123.35
2,2024-10,Savings,357.32
2,2024-10,Taxes,322.08
3,2022-01,Food,476.62
3,2022-01,Housing,1588.19
3,2022-01,Utilities,302.15
3,2022-01,Transportation,163.5
3,2022-01,Entertainment,118.31
3,2022-01,Recurring Payments,263.3
3,2022-01,Miscellaneous,88.97
3,2022-01,Healthcare,104.07
3,2022-01,Savings,377.15
3,2022-01,Taxes,274.42
3,2022-02,Food,619.1
3,2022-02,Housing,1588.19
3,2022-02,Utilities,242.64
3,2022-02,Transportation,173.47
3,2022-02,Entertainment,97.54
3,2022-02,Recurring Payments,263.3
3,2022-02,Miscellaneous,67.01
3,2022-02,Healthcare,106.41
3,2022-02,Savings,386.57
3,2022-02,Taxes,314.03
3,2022-03,Food,504.21
3,2022-03,Housing,1588.19
3,2022-03,Utilities,204.21
3,2022-03,Transportation,143.85
3,2022-03,Entertainment,90.75
3,2022-03,Recurring Payments,263.3
3,2022-03,Miscellaneous,63.29
3,2022-03,Healthcare,141.44
3,2022-03,Savings,372.43
3,2022-03,Taxes,268.55
3,2022-04,Food,465.44
3,2022-04,Housing,1588.19
3,2022-04,Utilities,200.09
3,2022-04,Transportation,159.95
3,2022-04,Entertainment,99.73
3,2022-04,Recurring Payments,263.3
3,2022-04,Miscellaneous,56.78
3,2022-04,Healthcare,134.76
3,2022-04,Savings,422.34
3,2022-04,Taxes,294.89
3,2022-05,Food,500.7
3,2022-05,Housing,1588.19
3,2022-05,Utilities,204.0
3,2022-05,Transportation,134.61
3,2022-05,Entertainment,102.03
3,2022-05,Recurring Payments,263.3
3,2022-05,Miscellaneous,59.9
3,2022-05,Healthcare,132.5
3,2022-05,Savings,434.17
3,2022-05,Taxes,290.07
3,2022-06,Food,560.66
3,2022-06,Housing,1588.19
3,2022-06,Utilities,231.64
3,2022-06,Transportation,180.88
3,2022-06,Entertainment,100.16
3,2022-06,Recurring Payments,263.3
3,2022-06,Miscellaneous,73.0
3,2022-06,Healthcare,103.36
3,2022-06,Savings,327.31
3,2022-06,Taxes,281.04
3,2022-07,Food,562.42
3,2022-07,Housing,1588.19
3,2022-07,Utilities,247.74
3,2022-07,Transportation,185.47
3,2022-07,Entertainment,113.84
3,2022-07,Recurring Payments,263.3
3,2022-07,Miscellaneous,75.33
3,2022-07,Healthcare,136.72
3,2022-07,Savings,474.33
3,2022-07,Taxes,314.63
3,2022-08,Food,520.99
3,2022-08,Housing,1588.19
3,2022-08,Utilities,220.52
3,2022-08,Transportation,188.28
3,2022-08,Entertainment,110.35
3,2022-08,Recurring Payments,263.3
3,2022-08,Miscellaneous,76.56
3,2022-08,Healthcare,106.33
3,2022-08,Savings,343.48
3,2022-08,Taxes,301.07
3,2022-09,Food,447.09
3,2022-09,Housing,1588.19
3,2022-09,Utilities,189.95
3,2022-09,Transportation,145.23
3,2022-09,Entertainment,95.21
3,2022-09,Recurring Payments,263.3
3,2022-09,Miscellaneous,81.72
3,2022-09,Healthcare,123.2
3,2022-09,Savings,362.82
3,2022-09,Taxes,293.75
3,2022-10,Food,506.36
3,2022-10,Housing,1588.19
3,2022-10,Utilities,193.56
3,2022-10,Transportation,141.92
3,2022-10,Entertainment,101.55
3,2022-10,Recurring Payments,263.3
3,2022-10,Miscellaneous,68.15
3,2022-10,Healthcare,116.32
3,2022-10,Savings,314.28
3,2022-10,Taxes,276.87
3,2022-11,Food,410.29
3,2022-11,Housing,1588.19
3,2022-11,Utilities,202.02
3,2022-11,Transportation,141.2
3,2022-11,Entertainment,94.0
3,2022-11,Recurring Payments,263.3
3,2022-11,Miscellaneous,68.56
3,2022-11,Healthcare,130.49
3,2022-11,Savings,362.33
3,2022-11,Taxes,283.1
3,2022-12,Food,584.23
3,2022-12,Housing,1588.19
3,2022-12,Utilities,184.54
3,2022-12,Transportation,167.63
3,2022-12,Entertainment,108.89
3,2022-12,Recurring Payments,263.3
3,2022-12,Miscellaneous,77.33
3,2022-12,Healthcare,119.07
3,2022-12,Savings,376.72
3,2022-12,Taxes,345.92
3,2023-01,Food,515.86
3,2023-01,Housing,1588.19
3,2023-01,Utilities,199.54
3,2023-01,Transportation,176.82
3,2023-01,Entertainment,109.97
3,2023-01,Recurring Payments,263.3
3,2023-01,Miscellaneous,66.03
3,2023-01,Healthcare,116.11
3,2023-01,Savings,381.47
3,2023-01,Taxes,315.41
3,2023-02,Food,672.3
3,2023-02,Housing,1588.19
3,2023-02,Utilities,229.7
3,2023-02,Transportation,162.1
3,2023-02,Entertainment,104.92
3,2023-02,Recurring Payments,263.3
3,2023-02,Miscellaneous,73.8
3,2023-02,Healthcare,117.52
3,2023-02,Savings,407.95
3,2023-02,Taxes,250.04
3,2023-03,Food,496.63
3,2023-03,Housing,1588.19
3,2023-03,Utilities,200.56
3,2023-03,Transportation,160.85
3,2023-03,Entertainment,98.71
3,2023-03,Recurring Payments,263.3
3,2023-03,Miscellaneous,78.19
3,2023-03,Healthcare,116.28
3,2023-03,Savings,400.18
3,2023-03,Taxes,325.4
3,2023-04,Food,427.63
3,2023-04,Housing,1588.19
3,2023-04,Utilities,192.59
3,2023-04,Transportation,171.28
3,2023-04,Entertainment,106.81
3,2023-04,Recurring Payments,263.3
3,2023-04,Miscellaneous,73.79
3,2023-04,Healthcare,109.17
3,2023-04,Savings,426.45
3,2023-04,Taxes,306.51
3,2023-05,Food,557.3
3,2023-05,Housing,1588.19
3,2023-05,Utilities,214.74
3,2023-05,Transportation,142.03
3,2023-05,Entertainment,91.2
3,2023-05,Recurring Payments,263.3
