UserID,Date,Category,Expense Amount
1,2022-09,Healthcare,116.02
1,2022-09,Savings,391.23
1,2022-09,Taxes,269.31
1,2022-10,Food,482.32
1,2022-10,Housing,1501.39
1,2022-10,Utilities,227.78
1,2022-10,Transportation,164.4
1,2022-10,Entertainment,111.17
1,2022-10,Recurring Payments,236.82
1,2022-10,Miscellaneous,75.63
1,2022-10,Healthcare,111.96
1,2022-10,Savings,375.29
1,2022-10,Taxes,337.95
1,2022-11,Food,488.39
1,2022-11,Housing,1501.39
1,2022-11,Utilities,214.71
1,2022-11,Transportation,159.74
1,2022-11,Entertainment,87.63
1,2022-11,Recurring Payments,236.82
1,2022-11,Miscellaneous,71.94
1,2022-11,Healthcare,113.6
1,2022-11,Savings,465.85
1,2022-11,Taxes,329.14
1,2022-12,Food,457.89
1,2022-12,Housing,1501.39
1,2022-12,Utilities,242.15
1,2022-12,Transportation,168.17
1,2022-12,Entertainment,133.09
1,2022-12,Recurring Payments,236.82
1,2022-12,Miscellaneous,73.02
1,2022-12,Healthcare,157.76
1,2022-12,Savings,303.73
1,2022-12,Taxes,314.14
1,2023-01,Food,626.21
1,2023-01,Housing,1501.39
1,2023-01,Utilities,260.43
1,2023-01,Transportation,189.73
1,2023-01,Entertainment,109.94
1,2023-01,Recurring Payments,236.82
1,2023-01,Miscellaneous,56.48
1,2023-01,Healthcare,121.13
1,2023-01,Savings,347.55
1,2023-01,Taxes,269.98
1,2023-02,Food,596.14
1,2023-02,Housing,1501.39
1,2023-02,Utilities,190.81
1,2023-02,Transportation,144.45
1,2023-02,Entertainment,105.93
1,2023-02,Recurring Payments,236.82
1,2023-02,Miscellaneous,76.69
1,2023-02,Healthcare,152.76
1,2023-02,Savings,488.2
1,2023-02,Taxes,281.94
1,2023-03,Food,460.72
1,2023-03,Housing,1501.39
1,2023-03,Utilities,191
1,2023-03,Transportation,159.85
1,2023-03,Entertainment,110.18
1,2023-03,Recurring Payments,236.82
1,2023-03,Miscellaneous,74.88
1,2023-03,Healthcare,135.94
1,2023-03,Savings,393.61
1,2023-03,Taxes,308.93
1,2023-04,Food,567.14
1,2023-04,Housing,1501.39
1,2023-04,Utilities,182.15
1,2023-04,Transportation,116.64
1,2023-04,Entertainment,102.72
1,2023-04,Recurring Payments,236.82
1,2023-04,Miscellaneous,60.6
1,2023-04,Healthcare,117.33
1,2023-04,Savings,438.11
1,2023-04,Taxes,363.02
1,2023-05,Food,576.27
1,2023-05,Housing,1501.39
1,2023-05,Utilities,157.5
1,2023-05,Transportation,156.1
1,2023-05,Entertainment,97.19
1,2023-05,Recurring Payments,236.82
1,2023-05,Miscellaneous,79.08
1,2023-05,Healthcare,128.91
1,2023-05,Savings,349.19
1,2023-05,Taxes,305.18
1,2023-06,Food,648.59
1,2023-06,Housing,1501.39
1,2023-06,Utilities,248.12
1,2023-06,Transportation,166.26
1,2023-06,Entertainment,106.55
1,2023-06,Recurring Payments,236.82
1,2023-06,Miscellaneous,68.71
1,2023-06,Healthcare,131.89
1,2023-06,Savings,356.12
1,2023-06,Taxes,331.95
1,2023-07,Food,583.84
1,2023-07,Housing,1501.39
1,2023-07,Utilities,263.06
1,2023-07,Transportation,175.66
1,2023-07,Entertainment,127.85
1,2023-07,Recurring Payments,236.82
1,2023-07,Miscellaneous,77.36
1,2023-07,Healthcare,130.34
1,2023-07,Savings,372.19
1,2023-07,Taxes,335.11
1,2023-08,Food,535.71
1,2023-08,Housing,1501.39
1,2023-08,Utilities,200.58
1,2023-08,Transportation,168.2
1,2023-08,Entertainment,90.4
1,2023-08,Recurring Payments,236.82
1,2023-08,Miscellaneous,72.14
1,2023-08,Healthcare,110.27
1,2023-08,Savings,337.33
1,2023-08,Taxes,276.97
1,2023-09,Food,492.43
1,2023-09,Housing,1501.39
1,2023-09,Utilities,145.65
1,2023-09,Transportation,170.26
1,2023-09,Entertainment,95.38
1,2023-09,Recurring Payments,236.82
1,2023-09,Miscellaneous,59.08
1,2023-09,Healthcare,130.71
1,2023-09,Savings,377.79
1,2023-09,Taxes,337.55
1,2023-10,Food,569.08
1,2023-10,Housing,1501.39
1,2023-10,Utilities,217.93
1,2023-10,Transportation,169.16
1,2023-10,Entertainment,105.99
1,2023-10,Recurring Payments,236.82
1,2023-10,Miscellaneous,74.97
1,2023-10,Healthcare,117.28
1,2023-10,Savings,406.27
1,2023-10,Taxes,327.72
1,2023-11,Food,529.1
1,2023-11,Housing,1501.39
1,2023-11,Utilities,214.62
1,2023-11,Transportation,154.1
1,2023-11,Entertainment,109.49
1,2023-11,Recurring Payments,236.82
1,2023-11,Miscellaneous,71.03
1,2023-11,Healthcare,131.59
1,2023-11,Savings,413.4
1,2023-11,Taxes,283.59
1,2023-12,Food,622.97
1,2023-12,Housing,1501.39
1,2023-12,Utilities,217.15
1,2023-12,Transportation,193.69
1,2023-12,Entertainment,132.3
1,2023-12,Recurring Payments,236.82
1,2023-12,Miscellaneous,74.43
1,2023-12,Healthcare,122.06
1,2023-12,Savings,324.17
1,2023-12,Taxes,312.34
1,2024-01,Food,563.7
1,2024-01,Housing,1501.39
1,2024-01,Utilities,201.34
1,2024-01,Transportation,168.32
1,2024-01,Entertainment,133.85
1,2024-01,Recurring Payments,236.82
1,2024-01,Miscellaneous,58.33
1,2024-01,Healthcare,130.48
1,2024-01,Savings,414
1,2024-01,Taxes,288.87
1,2024-02,Food,594.46
1,2024-02,Housing,1501.39
1,2024-02,Utilities,257.28
1,2024-02,Transportation,151.09
1,2024-02,Entertainment,119.62
1,2024-02,Recurring Payments,236.82
1,2024-02,Miscellaneous,73.04
1,2024-02,Healthcare,111.58
1,2024-02,Savings,478.27
1,2024-02,Taxes,272.6
1,2024-03,Food,537.56
1,2024-03,Housing,1501.39
1,2024-03,Utilities,204.84
1,2024-03,Transportation,150.38
1,2024-03,Entertainment,94.69
1,2024-03,Recurring Payments,236.82
1,2024-03,Miscellaneous,78.21
1,2024-03,Healthcare,129.21
1,2024-03,Savings,363.96
1,2024-03,Taxes,309.84
1,2024-04,Food,606.9
1,2024-04,Housing,1501.39
1,2024-04,Utilities,234.47
1,2024-04,Transportation,118.56
1,2024-04,Entertainment,90.99
1,2024-04,Recurring Payments,236.82
1,2024-04,Miscellaneous,81.77
1,2024-04,Healthcare,98.4
1,2024-04,Savings,335.63
1,2024-04,Taxes,292.58
1,2024-05,Food,449.31
1,2024-05,Housing,1501.39
1,2024-05,Utilities,172.7
1,2024-05,Transportation,127.33
1,2024-05,Entertainment,102.88
1,2024-05,Recurring Payments,236.82
1,2024-05,Miscellaneous,81.06
1,2024-05,Healthcare,148.81
1,2024-05,Savings,389.5
1,2024-05,Taxes,303.18
1,2024-06,Food,661.42
1,2024-06,Housing,1501.39
1,2024-06,Utilities,219.24
1,2024-06,Transportation,169.54
1,2024-06,Entertainment,119.13
1,2024-06,Recurring Payments,236.82
1,2024-06,Miscellaneous,74.93
1,2024-06,Healthcare,131.09
1,2024-06,Savings,429.01
1,2024-06,Taxes,292.81
1,2024-07,Food,478
1,2024-07,Housing,1501.39
1,2024-07,Utilities,232.68
1,2024-07,Transportation,174.82
1,2024-07,Entertainment,102.7
1,2024-07,Recurring Payments,236.82
1,2024-07,Miscellaneous,83.16
1,2024-07,Healthcare,120.63
1,2024-07,Savings,410.51
1,2024-07,Taxes,290.53
1,2024-08,Food,584.66
1,2024-08,Housing,1501.39
1,2024-08,Utilities,231.46
1,2024-08,Transportation,185.77
1,2024-08,Entertainment,127.97
1,2024-08,Recurring Payments,236.82
1,2024-08,Miscellaneous,75.2
1,2024-08,Healthcare,109.09
1,2024-08,Savings,368.11
1,2024-08,Taxes,311.92
1,2024-09,Food,646.67
1,2024-09,Housing,1501.39
1,2024-09,Utilities,198.5
1,2024-09,Transportation,159.34
1,2024-09,Entertainment,106.3
1,2024-09,Recurring Payments,236.82
1,2024-09,Miscellaneous,83.7
1,2024-09,Healthcare,110.45
1,2024-09,Savings,391.31
1,2024-09,Taxes,256.3
1,2024-10,Food,488.23
1,2024-10,Housing,1501.39
1,2024-10,Utilities,212.84
1,2024-10,Transportation,142.56
1,2024-10,Entertainment,104.63
1,2024-10,Recurring Payments,236.82
1,2024-10,Miscellaneous,76.33
1,2024-10,Healthcare,117.62
1,2024-10,Savings,459.71
1,2024-10,Taxes,315.71
2,2022-01,Food,549.23
2,2022-01,Housing,1644.95
2,2022-01,Utilities,264.46
2,2022-01,Transportation,183.64
2,2022-01,Entertainment,111.96
2,2022-01,Recurring Payments,254.86
2,2022-01,Miscellaneous,83.35
2,2022-01,Healthcare,142.81
2,2022-01,Savings,402.54
2,2022-01,Taxes,342.98
2,2022-02,Food,577.61
2,2022-02,Housing,1644.95
2,2022-02,Utilities,230.59
2,2022-02,Transportation,155.18
2,2022-02,Entertainment,114.62
2,2022-02,Recurring Payments,254.86
2,2022-02,Miscellaneous,78.28
2,2022-02,Healthcare,114.21
2,2022-02,Savings,442.92
2,2022-02,Taxes,292.33
2,2022-03,Food,455.01
2,2022-03,Housing,1644.95
2,2022-03,Utilities,202.39
2,2022-03,Transportation,194.39
2,2022-03,Entertainment,103.97
2,2022-03,Recurring Payments,254.86
2,2022-03,Miscellaneous,86.71
2,2022-03,Healthcare,136.58
2,2022-03,Savings,356.14
2,2022-03,Taxes,260.1
2,2022-04,Food,501.6
2,2022-04,Housing,1644.95
2,2022-04,Utilities,241.81
2,2022-04,Transportation,177.55
2,2022-04,Entertainment,97.98
2,2022-04,Recurring Payments,254.86
2,2022-04,Miscellaneous,65.84
2,2022-04,Healthcare,128.86
2,2022-04,Savings,458.35
2,2022-04,Taxes,260.36
2,2022-05,Food,500.79
2,2022-05,Housing,1644.95
2,2022-05,Utilities,235.94
2,2022-05,Transportation,143.68
2,2022-05,Entertainment,94.23
2,2022-05,Recurring Payments,254.86
2,2022-05,Miscellaneous,72.85
2,2022-05,Healthcare,108.75
2,2022-05,Savings,425.65
2,2022-05,Taxes,285.49
2,2022-06,Food,573.39
2,2022-06,Housing,1644.95
2,2022-06,Utilities,240.92
2,2022-06,Transportation,170.06
2,2022-06,Entertainment,113.59
2,2022-06,Recurring Payments,254.86
2,2022-06,Miscellaneous,88.43
2,2022-06,Healthcare,133
2,2022-06,Savings,377.3
2,2022-06,Taxes,305.6
2,2022-07,Food,587.21
2,2022-07,Housing,1644.95
2,2022-07,Utilities,226.05
2,2022-07,Transportation,155.64
2,2022-07,Entertainment,103.2
2,2022-07,Recurring Payments,254.86
2,2022-07,Miscellaneous,69.73
2,2022-07,Healthcare,134.66
2,2022-07,Savings,440.19
2,2022-07,Taxes,285.51
2,2022-08,Food,619.18
2,2022-08,Housing,1644.95
2,2022-08,Utilities,228.4
2,2022-08,Transportation,191.72
2,2022-08,Entertainment,114.19
2,2022-08,Recurring Payments,254.86
2,2022-08,Miscellaneous,86.26
2,2022-08,Healthcare,129.53
2,2022-08,Savings,404.21
2,2022-08,Taxes,318.65
2,2022-09,Food,525.98
2,2022-09,Housing,1644.95
2,2022-09,Utilities,194.05
2,2022-09,Transportation,164.64
2,2022-09,Entertainment,108.72
2,2022-09,Recurring Payments,254.86
2,2022-09,Miscellaneous,79.94
2,2022-09,Healthcare,114.68
2,2022-09,Savings,443.1
2,2022-09,Taxes,316.71
2,2022-10,Food,546.88
2,2022-10,Housing,1644.95
2,2022-10,Utilities,204.33
2,2022-10,Transportation,132.46
2,2022-10,Entertainment,110.97
2,2022-10,Recurring Payments,254.86
2,2022-10,Miscellaneous,78.8
2,2022-10,Healthcare,99.5
2,2022-10,Savings,373.91
2,2022-10,Taxes,287.29
2,2022-11,Food,442.16
2,2022-11,Housing,1644.95
2,2022-11,Utilities,223.18
2,2022-11,Transportation,124.24
2,2022-11,Entertainment,105.92
2,2022-11,Recurring Payments,254.86
2,2022-11,Miscellaneous,72.23
2,2022-11,Healthcare,144.45
2,2022-11,Savings,379.49
2,2022-11,Taxes,270.63
2,2022-12,Food,496.61
2,2022-12,Housing,1644.95
2,2022-12,Utilities,229.15
2,2022-12,Transportation,135.48
2,2022-12,Entertainment,118.11
2,2022-12,Recurring Payments,254.86
2,2022-12,Miscellaneous,76.54
2,2022-12,Healthcare,105.46
2,2022-12,Savings,366.19
2,2022-12,Taxes,296.68
2,2023-01,Food,605.49
2,2023-01,Housing,1644.95
2,2023-01,Utilities,199.93
2,2023-01,Transportation,181.78
2,2023-01,Entertainment,97.21
2,2023-01,Recurring Payments,254.86
2,2023-01,Miscellaneous,78.23
2,2023-01,Healthcare,111.16
2,2023-01,Savings,414.05
2,2023-01,Taxes,304.8
2,2023-02,Food,656.32
2,2023-02,Housing,1644.95
2,2023-02,Utilities,218.87
2,2023-02,Transportation,182.29
2,2023-02,Entertainment,123.55
2,2023-02,Recurring Payments,254.86
2,2023-02,Miscellaneous,69.06
2,2023-02,Healthcare,122.03
2,2023-02,Savings,459.9
2,2023-02,Taxes,303.9
2,2023-03,Food,493.25
2,2023-03,Housing,1644.95
2,2023-03,Utilities,210.27
2,2023-03,Transportation,168.25
2,2023-03,Entertainment,114.65
2,2023-03,Recurring Payments,254.86
2,2023-03,Miscellaneous,74.29
2,2023-03,Healthcare,121.46
2,2023-03,Savings,323.02
2,2023-03,Taxes,290.14
2,2023-04,Food,555.94
2,2023-04,Housing,1644.95
2,2023-04,Utilities,219.23
2,2023-04,Transportation,128.8
2,2023-04,Entertainment,116.35
2,2023-04,Recurring Payments,254.86
2,2023-04,Miscellaneous,80.33
2,2023-04,Healthcare,117.3
2,2023-04,Savings,435.05
2,2023-04,Taxes,334.56
2,2023-05,Food,435.32
2,2023-05,Housing,1644.95
2,2023-05,Utilities,214.64
2,2023-05,Transportation,126.58
2,2023-05,Entertainment,80.39
2,2023-05,Recurring Payments,254.86
2,2023-05,Miscellaneous,60.3
2,2023-05,Healthcare,120.89
2,2023-05,Savings,410.84
2,2023-05,Taxes,296.48
2,2023-06,Food,579.39
2,2023-06,Housing,1644.95
2,2023-06,Utilities,260.34
2,2023-06,Transportation,201.34
2,2023-06,Entertainment,131.08
2,2023-06,Recurring Payments,254.86
2,2023-06,Miscellaneous,71.47
2,2023-06,Healthcare,148.58
2,2023-06,Savings,437.73
2,2023-06,Taxes,299.39
2,2023-07,Food,606.39
2,2023-07,Housing,1644.95
2,2023-07,Utilities,215.75
2,2023-07,Transportation,161.89
2,2023-07,Entertainment,109.68
2,2023-07,Recurring Payments,254.86
2,2023-07,Miscellaneous,66.47
2,2023-07,Healthcare,100.44
2,2023-07,Savings,328.23
2,2023-07,Taxes,326.72
2,2023-08,Food,534.09
2,2023-08,Housing,1644.95
2,2023-08,Utilities,219.95
2,2023-08,Transportation,179.48
2,2023-08,Entertainment,115.51
2,2023-08,Recurring Payments,254.86
2,2023-08,Miscellaneous,75.67
2,2023-08,Healthcare,122.38
2,2023-08,Savings,350.14
2,2023-08,Taxes,308.66
2,2023-09,Food,597.49
2,2023-09,Housing,1644.95
2,2023-09,Utilities,202.99
2,2023-09,Transportation,174.06
2,2023-09,Entertainment,91.64
2,2023-09,Recurring Payments,254.86
2,2023-09,Miscellaneous,84.84
2,2023-09,Healthcare,136.05
2,2023-09,Savings,446.81
2,2023-09,Taxes,321.68
2,2023-10,Food,434.52
2,2023-10,Housing,1644.95
2,2023-10,Utilities,191.81
2,2023-10,Transportation,152.04
2,2023-10,Entertainment,100.68
2,2023-10,Recurring Payments,254.86
2,2023-10,Miscellaneous,71.21
2,2023-10,Healthcare,127.59
2,2023-10,Savings,338.54
2,2023-10,Taxes,274.42
2,2023-11,Food,544.34
2,2023-11,Housing,1644.95
2,2023-11,Utilities,203.65
2,2023-11,Transportation,176.78
2,2023-11,Entertainment,110.12
2,2023-11,Recurring Payments,254.86
2,2023-11,Miscellaneous,67.58
2,2023-11,Healthcare,125.58
2,2023-11,Savings,376.92
2,2023-11,Taxes,257.38
2,2023-12,Food,580.61
2,2023-12,Housing,1644.95
2,2023-12,Utilities,289.97
2,2023-12,Transportation,175.85
2,2023-12,Entertainment,117.15
2,2023-12,Recurring Payments,254.86
2,2023-12,Miscellaneous,66.73
2,2023-12,Healthcare,132.01
2,2023-12,Savings,397.22
2,2023-12,Taxes,327.56
2,2024-01,Food,574
2,2024-01,Housing,1644.95
2,2024-01,Utilities,271.62
2,2024-01,Transportation,164.92
2,2024-01,Entertainment,118.45
2,2024-01,Recurring Payments,254.86
2,2024-01,Miscellaneous,63.15
2,2024-01,Healthcare,127.24
2,2024-01,Savings,364.51
2,2024-01,Taxes,354.19
2,2024-02,Food,517.64
2,2024-02,Housing,1644.95
2,2024-02,Utilities,226.27
2,2024-02,Transportation,179.62
2,2024-02,Entertainment,107.97
2,2024-02,Recurring Payments,254.86
2,2024-02,Miscellaneous,70.48
2,2024-02,Healthcare,126.11
2,2024-02,Savings,406.07
2,2024-02,Taxes,334.34
2,2024-03,Food,558.16
2,2024-03,Housing,1644.95
2,2024-03,Utilities,205.03
2,2024-03,Transportation,142.93
2,2024-03,Entertainment,94.2
2,2024-03,Recurring Payments,254.86
2,2024-03,Miscellaneous,87.02
2,2024-03,Healthcare,123.47
2,2024-03,Savings,451.39
2,2024-03,Taxes,298.1
2,2024-04,Food,502.46
2,2024-04,Housing,1644.95
2,2024-04,Utilities,191.38
2,2024-04,Transportation,128.85
2,2024-04,Entertainment,91.5
2,2024-04,Recurring Payments,254.86
2,2024-04,Miscellaneous,83.87
2,2024-04,Healthcare,104.52
2,2024-04,Savings,396.95
2,2024-04,Taxes,255.46
2,2024-05,Food,429.79
2,2024-05,Housing,1644.95
2,2024-05,Utilities,233.23
2,2024-05,Transportation,153.94
2,2024-05,Entertainment,88.85
2,2024-05,Recurring Payments,254.86
2,2024-05,Miscellaneous,57.52
2,2024-05,Healthcare,128.3
2,2024-05,Savings,400.1
2,2024-05,Taxes,270.81
2,2024-06,Food,550.06
2,2024-06,Housing,1644.95
2,2024-06,Utilities,223.92
2,2024-06,Transportation,210.75
2,2024-06,Entertainment,107.49
2,2024-06,Recurring Payments,254.86
2,2024-06,Miscellaneous,75.72
2,2024-06,Healthcare,119.91
2,2024-06,Savings,434.91
2,2024-06,Taxes,319.11
2,2024-07,Food,510.79
2,2024-07,Housing,1644.95
2,2024-07,Utilities,199.43
2,2024-07,Transportation,166.91
2,2024-07,Entertainment,101.11
2,2024-07,Recurring Payments,254.86
2,2024-07,Miscellaneous,88.06
2,2024-07,Healthcare,98.01
2,2024-07,Savings,353.44
2,2024-07,Taxes,311.42
2,2024-08,Food,586.56
2,2024-08,Housing,1644.95
2,2024-08,Utilities,251.79
2,2024-08,Transportation,166.99
2,2024-08,Entertainment,88.84
2,2024-08,Recurring Payments,254.86
2,2024-08,Miscellaneous,68.07
2,2024-08,Healthcare,109.96
2,2024-08,Savings,371.33
2,2024-08,Taxes,290.66
2,2024-09,Food,516.7
2,2024-09,Housing,1644.95
2,2024-09,Utilities,197.42
2,2024-09,Transportation,143.8
2,2024-09,Entertainment,91.5
2,2024-09,Recurring Payments,254.86
2,2024-09,Miscellaneous,79.81
2,2024-09,Healthcare,125.6
2,2024-09,Savings,429.22
2,2024-09,Taxes,316.18
2,2024-10,Food,483.07
2,2024-10,Housing,1644.95
2,2024-10,Utilities,208.14
2,2024-10,Transportation,156.77
2,2024-10,Entertainment,96.43
2,2024-10,Recurring Payments,254.86
2,2024-10,Miscellaneous,84.12
2,2024-10,Healthcare,120.2
2,2024-10,Savings,337.19
2,2024-10,Taxes,318.59
3,2022-01,Food,581.14
3,2022-01,Housing,1434.92
3,2022-01,Utilities,273.85
3,2022-01,Transportation,173.61
3,2022-01,Entertainment,139.02
3,2022-01,Recurring Payments,250.31
3,2022-01,Miscellaneous,78.01
3,2022-01,Healthcare,116.2
3,2022-01,Savings,409.36
3,2022-01,Taxes,367.44
3,2022-02,Food,636.28
3,2022-02,Housing,1434.92
3,2022-02,Utilities,228.59
3,2022-02,Transportation,174.85
3,2022-02,Entertainment,122.94
3,2022-02,Recurring Payments,250.31
3,2022-02,Miscellaneous,78.54
3,2022-02,Healthcare,135.24
3,2022-02,Savings,438.16
3,2022-02,Taxes,285.91
3,2022-03,Food,442.14
3,2022-03,Housing,1434.92
3,2022-03,Utilities,223.48
3,2022-03,Transportation,149.29
3,2022-03,Entertainment,92.85
3,2022-03,Recurring Payments,250.31
3,2022-03,Miscellaneous,88.05
3,2022-03,Healthcare,118.62
3,2022-03,Savings,361.35
3,2022-03,Taxes,321.61
3,2022-04,Food,555.92
3,2022-04,Housing,1434.92
3,2022-04,Utilities,187.12
3,2022-04,Transportation,145.41
3,2022-04,Entertainment,93.24
3,2022-04,Recurring Payments,250.31
3,2022-04,Miscellaneous,84.02
3,2022-04,Healthcare,135.1
3,2022-04,Savings,387.17
3,2022-04,Taxes,333.36
3,2022-05,Food,597.59
3,2022-05,Housing,1434.92
3,2022-05,Utilities,214.81
3,2022-05,Transportation,144.9
3,2022-05,Entertainment,99.83
3,2022-05,Recurring Payments,250.31
3,2022-05,Miscellaneous,71.84
3,2022-05,Healthcare,135.5
3,2022-05,Savings,431.62
3,2022-05,Taxes,263.71
3,2022-06,Food,591.89
3,2022-06,Housing,1434.92
3,2022-06,Utilities,179.5
3,2022-06,Transportation,171.42
3,2022-06,Entertainment,112.92
3,2022-06,Recurring Payments,250.31
3,2022-06,Miscellaneous,85.42
3,2022-06,Healthcare,133.71
3,2022-06,Savings,436.22
3,2022-06,Taxes,259.95
3,2022-07,Food,576.68
3,2022-07,Housing,1434.92
3,2022-07,Utilities,218.86
3,2022-07,Transportation,174.93
3,2022-07,Entertainment,103.74
3,2022-07,Recurring Payments,250.31
3,2022-07,Miscellaneous,89.71
3,2022-07,Healthcare,99.82
3,2022-07,Savings,346
3,2022-07,Taxes,281.11
3,2022-08,Food,615.75
3,2022-08,Housing,1434.92
3,2022-08,Utilities,247.1
3,2022-08,Transportation,222.64
3,2022-08,Entertainment,98.5
3,2022-08,Recurring Payments,250.31
3,2022-08,Miscellaneous,62.41
3,2022-08,Healthcare,128.51
3,2022-08,Savings,432.04
3,2022-08,Taxes,300.6
3,2022-09,Food,589.82
3,2022-09,Housing,1434.92
3,2022-09,Utilities,220.06
3,2022-09,Transportation,139.06
3,2022-09,Entertainment,96.72
3,2022-09,Recurring Payments,250.31
3,2022-09,Miscellaneous,80.53
3,2022-09,Healthcare,92.72
3,2022-09,Savings,429.31
3,2022-09,Taxes,298.91
3,2022-10,Food,534.68
3,2022-10,Housing,1434.92
3,2022-10,Utilities,215.7
3,2022-10,Transportation,139.08
3,2022-10,Entertainment,111.11
3,2022-10,Recurring Payments,250.31
3,2022-10,Miscellaneous,79.02
3,2022-10,Healthcare,119.37
3,2022-10,Savings,448.48
3,2022-10,Taxes,301.95
3,2022-11,Food,467
3,2022-11,Housing,1434.92
3,2022-11,Utilities,206.26
3,2022-11,Transportation,138.48
3,2022-11,Entertainment,96.55
3,2022-11,Recurring Payments,250.31
3,2022-11,Miscellaneous,88.58
3,2022-11,Healthcare,121.06
3,2022-11,Savings,397.98
3,2022-11,Taxes,331.44
3,2022-12,Food,607.98
3,2022-12,Housing,1434.92
3,2022-12,Utilities,216.16
3,2022-12,Transportation,160.74
3,2022-12,Entertainment,116.83
3,2022-12,Recurring Payments,250.31
3,2022-12,Miscellaneous,83.57
3,2022-12,Healthcare,116.57
3,2022-12,Savings,449.41
3,2022-12,Taxes,327.83
3,2023-01,Food,594.15
3,2023-01,Housing,1434.92
3,2023-01,Utilities,243.98
3,2023-01,Transportation,183.67
3,2023-01,Entertainment,115.63
3,2023-01,Recurring Payments,250.31
3,2023-01,Miscellaneous,74.77
3,2023-01,Healthcare,121.05
3,2023-01,Savings,446.1
3,2023-01,Taxes,307.18
3,2023-02,Food,749.59
3,2023-02,Housing,1434.92
3,2023-02,Utilities,221.55
3,2023-02,Transportation,206.17
3,2023-02,Entertainment,92.29
3,2023-02,Recurring Payments,250.31
3,2023-02,Miscellaneous,68.28
3,2023-02,Healthcare,119.97
3,2023-02,Savings,462
3,2023-02,Taxes,346.3
3,2023-03,Food,502.56
3,2023-03,Housing,1434.92
3,2023-03,Utilities,190.25
3,2023-03,Transportation,119.82
3,2023-03,Entertainment,79.75
3,2023-03,Recurring Payments,250.31
3,2023-03,Miscellaneous,84.28
3,2023-03,Healthcare,118.9
3,2023-03,Savings,427.23
3,2023-03,Taxes,248.57
3,2023-04,Food,516.28
3,2023-04,Housing,1434.92
3,2023-04,Utilities,170.71
3,2023-04,Transportation,162.06
3,2023-04,Entertainment,105.8
3,2023-04,Recurring Payments,250.31
3,2023-04,Miscellaneous,72.86
3,2023-04,Healthcare,143.86
3,2023-04,Savings,289.15
3,2023-04,Taxes,275.32
3,2023-05,Food,595.93
3,2023-05,Housing,1434.92
3,2023-05,Utilities,244.31
3,2023-05,Transportation,139.92
3,2023-05,Entertainment,106.07
3,2023-05,Recurring Payments,250.31
3,2023-05,Miscellaneous,76.36
